 año ,mes, Sector ,Nivel / Banco, Labor, Codigo , Clase , Fase , Corte , L Mineral , L Desmonte , Ton mineral , Ton desmonte , Zn , Pb , Cu , Ag , Fe 
2024,Sep,Limpe Sur B,-21,TJ,714,OPEX,PV,VERTICAL,0,0,975,0,7.33,0,0.25,0.25,6.75
2024,Sep,Limpe Sur B,-21,TJ,726,OPEX,PV,VERTICAL,0,0,"1,266",0,8.33,0,0.28,0.3,8.38
2024,Sep,Limpe Sur B,-21,TJ,730,OPEX,PV,VERTICAL,0,0,"1,310",0,8.37,0,0.26,0.29,8.19
2024,Sep,Limpe Sur B,-21,TJ,742,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Sep,Limpe Sur B,-21,TJ,746,OPEX,PV,VERTICAL,0,0,"1,172",0,8.01,0,0.28,0.33,6.33
2024,Sep,Limpe Sur BC,-20,CX,710,OPEX,PH,HORIZONTAL,0,13,0,446,1.4,0,0.07,0.08,1.79
2024,Sep,Limpe Sur BC,-20,CX,714,OPEX,PH,HORIZONTAL,0,10,0,348,2.74,0,0.11,0.12,2.21
2024,Sep,Limpe Sur BC,-20,CX,726,OPEX,PH,HORIZONTAL,5,11,192,384,4,0,0.11,0.13,3.09
2024,Sep,Limpe Sur BC,-20,CX,730,OPEX,PH,HORIZONTAL,1,4,32,147,1.41,0,0.04,0.04,0.96
2024,Sep,Limpe Sur BC,-20,CX,742,OPEX,PH,HORIZONTAL,2,17,102,575,3.13,0,0.1,0.13,3.63
2024,Sep,Limpe Sur BC,-20,CX,746,OPEX,PH,HORIZONTAL,5,5,192,157,6.36,0,0.19,0.2,4.13
2024,Sep,Limpe Sur BC,-21,CX,710,OPEX,PH,HORIZONTAL,6,7,18,216,0.69,0,0.03,0.02,0.68
2024,Sep,Limpe Sur BC,-21,CX,714,OPEX,PH,HORIZONTAL,6,4,14,104,1.01,0,0.04,0.04,1.1
2024,Sep,Limpe Sur BC,-21,CX,726,OPEX,PH,HORIZONTAL,5,11,1,269,0.32,0,0.01,0.01,0.29
2024,Sep,Limpe Sur BC,-21,CX,730,OPEX,PH,HORIZONTAL,3,2,1,12,4.28,0,0.14,0.15,4.14
2024,Sep,Limpe Sur BC,-21,CX,742,OPEX,PH,HORIZONTAL,4,14,16,345,0.32,0,0,0.01,0.33
2024,Sep,Limpe Sur BC,-21,CX,746,OPEX,PH,HORIZONTAL,4,5,20,47,2.38,0,0.08,0.1,1.64
2024,Sep,Limpe Sur C,-30,TJ,762,OPEX,PV,VERTICAL,0,0,489,489,5.43,0,0.21,0.1,5.38
2024,Sep,Limpe Sur C,-30,TJ,766,OPEX,PV,VERTICAL,0,0,522,522,5.32,0,0.28,0.14,7.95
2024,Sep,Limpe Sur C,-30,TJ,770,OPEX,PV,VERTICAL,0,0,155,155,6.29,0,0.2,0.18,9.75
2024,Sep,Limpe Sur C,-30,TJ,858,OPEX,PV,VERTICAL,0,0,"1,367","1,367",6.03,0,0.13,0.07,12.14
2024,Sep,Limpe Sur C,-30,TJ,862,OPEX,PV,VERTICAL,0,0,"1,491",0,6.88,0,0.15,0.07,12.94
2024,Sep,Limpe Sur C,-31,TJ,866,OPEX,PV,VERTICAL,0,0,969,969,5.9,0,0.25,0.12,11.48
2024,Sep,Limpe Sur C,-31,TJ,870,OPEX,PV,VERTICAL,0,0,920,920,6.18,0,0.22,0.13,12.17
2024,Sep,Limpe Sur C,-32,TJ,818,OPEX,PV,VERTICAL,0,0,935,935,6.2,0,0.32,0.18,13.68
2024,Sep,Limpe Sur C,-32,TJ,822,OPEX,PV,VERTICAL,0,0,973,0,6.92,0,0.27,0.19,15.1
2024,Sep,Limpe Sur C,-32,TJ,826,OPEX,PV,VERTICAL,0,0,958,0,7.05,0,0.26,0.19,15.27
2024,Sep,Limpe Sur C,-32,TJ,830,OPEX,PV,VERTICAL,0,0,955,0,7.25,0,0.29,0.18,16.17
2024,Sep,Limpe Sur C,-32,TJ,834,OPEX,PV,VERTICAL,0,0,958,0,7.24,0,0.28,0.18,15.99
2024,Oct,Limpe Sur A,-36i,CX,782,OPEX,PH,HORIZONTAL,0,2,0,87,2.67,0.01,0.03,0.09,6.3
2024,Oct,Limpe Sur A,-37,CX,782,OPEX,PH,HORIZONTAL,0,2,0,47,3.66,0.01,0.03,0.14,9.38
2024,Oct,Limpe Sur A,-37,TJ,786,OPEX,PV,VERTICAL,0,0,"2,090",0,12.16,0.03,0.11,0.44,28.44
2024,Oct,Limpe Sur A,-39,CX,766,OPEX,PH,HORIZONTAL,0,2,0,84,1.86,0.02,0.02,0.07,8.44
2024,Oct,Limpe Sur A,-39,TJ,770,OPEX,PV,VERTICAL,0,0,"2,033",0,8.82,0.03,0.07,0.38,37.46
2024,Oct,Limpe Sur A,-40,CX,718,OPEX,PH,HORIZONTAL,0,9,0,320,0.07,0,0,0,0.41
2024,Oct,Limpe Sur A,-40,TJ,738,OPEX,PV,VERTICAL,0,0,"1,440",0,7.58,0.03,0.06,0.21,39.26
2024,Oct,Limpe Sur A,-40,TJ,754,OPEX,PV,VERTICAL,0,0,"1,514",0,7.73,0.03,0.06,0.23,41.82
2024,Oct,Limpe Sur A,-41,CX,718,OPEX,PH,HORIZONTAL,7,2,7,63,3.18,0,0.02,0.05,11.05
2024,Oct,Limpe Sur A,-41,TJ,718,OPEX,PV,VERTICAL,0,0,790,0,7.58,0,0.05,0.14,30.66
2024,Oct,Limpe Sur A,-41,TJ,722,OPEX,PV,VERTICAL,0,0,"1,766",0,10.8,0,0.07,0.19,43.62
2024,Oct,Limpe Sur A,-42,BP,758S,CAPEX,DPH,HORIZONTAL,0,17,0,562,0,0,0,0,0
2024,Oct,Limpe Sur A,-42,CH_RELL,786,CAPEX,PV,VERTICAL,0,18,0,204,0,0,0,0,0
2024,Oct,Limpe Sur A,-42,CH_SERV,718,CAPEX,PV,VERTICAL,0,17,0,189,0,0,0,0,0
2024,Oct,Limpe Sur A,-42,CH_V,802,CAPEX,PV,VERTICAL,0,18,0,204,0,0,0,0,0
2024,Oct,Limpe Sur A,-42,CX,718,CAPEX,DPH,VERTICAL,0,11,0,361,0,0,0,0,0
2024,Oct,Limpe Sur A,-42,CX,722,OPEX,PH,HORIZONTAL,0,31,0,860,0.06,0,0,0,0.19
2024,Oct,Limpe Sur A,-42,CX,754,OPEX,PH,HORIZONTAL,0,26,0,611,0.08,0,0,0,0.21
2024,Oct,Limpe Sur A,-42,CX,766,CAPEX,DPH,HORIZONTAL,0,2,0,64,0,0,0,0,0
2024,Oct,Limpe Sur A,-42,CX,770,OPEX,PH,HORIZONTAL,0,13,0,378,0.26,0,0,0,0.95
2024,Oct,Limpe Sur A,-42,CX,786,CAPEX,DPH,VERTICAL,0,5,0,171,0,0,0,0,0
2024,Oct,Limpe Sur A,-42,TJ,754,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Oct,Limpe Sur A,-43,RP,758,CAPEX,DPH,HORIZONTAL,0,76,0,"2,943",0,0,0,0,0
2024,Oct,Limpe Sur A,-44,RP,758,CAPEX,DPH,HORIZONTAL,0,0,0,17,0,0,0,0,0
2024,Oct,Limpe Sur B,-21,TJ,710,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Oct,Limpe Sur B,-21,TJ,722,OPEX,PV,VERTICAL,0,0,0,"1,134",6.57,0,0.28,0.31,6.9
2024,Oct,Limpe Sur B,-21,TJ,726,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Oct,Limpe Sur B,-21,TJ,738,OPEX,PV,VERTICAL,0,0,880,0,9.04,0,0.2,0.25,6.18
2024,Oct,Limpe Sur B,-21,TJ,742,OPEX,PV,VERTICAL,0,0,"1,265",0,7.72,0,0.22,0.28,6.56
2024,Oct,Limpe Sur BC,-20,CX,722,OPEX,PH,HORIZONTAL,5,18,196,600,2.92,0,0.09,0.1,2.72
2024,Oct,Limpe Sur BC,-20,CX,738,OPEX,PH,HORIZONTAL,5,23,205,774,2.82,0,0.09,0.1,3.2
2024,Oct,Limpe Sur BC,-21,CX,722,OPEX,PH,HORIZONTAL,2,20,1,504,0.18,0,0.01,0.01,0.2
2024,Oct,Limpe Sur BC,-21,CX,738,OPEX,PH,HORIZONTAL,6,22,16,611,0.24,0,0,0.01,0.15
2024,Oct,Limpe Sur C,-28,TJ,758,OPEX,PV,VERTICAL,0,0,0,364,3.75,0,0.28,0.08,4.15
2024,Oct,Limpe Sur C,-28,TJ,762,OPEX,PV,VERTICAL,0,0,0,356,4.79,0,0.28,0.11,6.02
2024,Oct,Limpe Sur C,-29,TJ,762,OPEX,PV,VERTICAL,0,0,0,393,4.9,0,0.13,0.08,4.71
2024,Oct,Limpe Sur C,-29,TJ,766,OPEX,PV,VERTICAL,0,0,449,449,5.12,0,0.18,0.1,5.73
2024,Oct,Limpe Sur C,-29,TJ,770,OPEX,PV,VERTICAL,0,0,509,509,5.24,0,0.19,0.1,6.65
2024,Oct,Limpe Sur C,-29,TJ,774,OPEX,PV,VERTICAL,0,0,516,516,6.63,0,0.17,0.1,8.39
2024,Oct,Limpe Sur C,-30,TJ,770,OPEX,PV,VERTICAL,0,0,400,400,6.29,0,0.2,0.18,9.75
2024,Oct,Limpe Sur C,-30,TJ,774,OPEX,PV,VERTICAL,0,0,596,0,6.94,0,0.21,0.13,9
2024,Oct,Limpe Sur C,-30,TJ,842,OPEX,PV,VERTICAL,0,0,977,977,6.12,0,0.14,0.09,11.34
2024,Oct,Limpe Sur C,-30,TJ,846,OPEX,PV,VERTICAL,0,0,967,967,5.86,0,0.14,0.08,11.92
2024,Oct,Limpe Sur C,-30,TJ,850,OPEX,PV,VERTICAL,0,0,"1,079","1,079",5.37,0,0.13,0.09,11.92
2024,Oct,Limpe Sur C,-30,TJ,854,OPEX,PV,VERTICAL,0,0,"1,315","1,315",5.88,0,0.14,0.08,11.27
2024,Oct,Limpe Sur C,-32,TJ,802,OPEX,PV,VERTICAL,0,0,973,0,7.27,0,0.42,0.21,13.33
2024,Oct,Limpe Sur C,-32,TJ,806,OPEX,PV,VERTICAL,0,0,"1,007",0,7.1,0,0.29,0.16,13.14
2024,Oct,Limpe Sur C,-32,TJ,810,OPEX,PV,VERTICAL,0,0,990,0,7.21,0,0.28,0.15,13.11
2024,Oct,Limpe Sur C,-32,TJ,814,OPEX,PV,VERTICAL,0,0,937,937,6.4,0,0.32,0.18,13.6
2024,Nov,Limpe Sur A,-36i,CX,782,OPEX,PH,HORIZONTAL,10,1,482,39,16.46,0.02,0.11,0.46,28.42
2024,Nov,Limpe Sur A,-37,CX,782,OPEX,PH,HORIZONTAL,7,5,33,0,11.14,0.04,0.1,0.51,29.23
2024,Nov,Limpe Sur A,-37,TJ,754,OPEX,PV,VERTICAL,0,0,"1,449",0,10.74,0.02,0.09,0.28,31.18
2024,Nov,Limpe Sur A,-37,TJ,770,OPEX,PV,VERTICAL,0,0,"2,422",0,13.11,0.03,0.09,0.41,31.52
2024,Nov,Limpe Sur A,-37,TJ,782,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Nov,Limpe Sur A,-38,TJ,738,OPEX,PV,VERTICAL,0,0,838,0,7.73,0.01,0.05,0.22,30.33
2024,Nov,Limpe Sur A,-38,TJ,754,OPEX,PV,VERTICAL,0,0,"1,487",0,10.45,0.03,0.07,0.35,34.67
2024,Nov,Limpe Sur A,-38,TJ,770,OPEX,PV,VERTICAL,0,0,"2,628",0,9.42,0.03,0.07,0.43,33.01
2024,Nov,Limpe Sur A,-39,CX,734,OPEX,PH,HORIZONTAL,5,5,94,84,3.77,0.01,0.03,0.08,17.99
2024,Nov,Limpe Sur A,-39,CX,750,OPEX,PH,HORIZONTAL,2,7,70,85,3.69,0,0.03,0.12,17.07
2024,Nov,Limpe Sur A,-39,CX,766,OPEX,PH,HORIZONTAL,2,7,13,3,6.41,0.06,0.06,0.25,29.1
2024,Nov,Limpe Sur A,-39,TJ,734,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Nov,Limpe Sur A,-39,TJ,738,OPEX,PV,VERTICAL,0,0,"1,037",0,8.41,0.04,0.06,0.21,39.34
2024,Nov,Limpe Sur A,-39,TJ,750,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Nov,Limpe Sur A,-39,TJ,754,OPEX,PV,VERTICAL,0,0,"1,456",0,8.97,0.02,0.07,0.36,37.47
2024,Nov,Limpe Sur A,-39,TJ,766,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Nov,Limpe Sur A,-40,CX,734,OPEX,PH,HORIZONTAL,2,8,47,87,3.87,0.01,0.03,0.1,16.28
2024,Nov,Limpe Sur A,-40,CX,750,OPEX,PH,HORIZONTAL,2,7,28,96,4.63,0.02,0.03,0.12,22.59
2024,Nov,Limpe Sur A,-40,TJ,734,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Nov,Limpe Sur A,-40,TJ,750,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Nov,Limpe Sur A,-41,TJ,718,OPEX,PV,VERTICAL,0,0,693,0,7.58,0,0.05,0.14,30.66
2024,Nov,Limpe Sur A,-41,TJ,766,OPEX,PV,VERTICAL,0,0,961,0,6.83,0.03,0.07,0.26,44.59
2024,Nov,Limpe Sur A,-41i,CX,722,OPEX,PH,HORIZONTAL,6,29,304,978,2.46,0,0.02,0.04,8.72
2024,Nov,Limpe Sur A,-42,CX,722,OPEX,PH,HORIZONTAL,2,0,5,0,6.98,0,0.04,0.1,21.75
2024,Nov,Limpe Sur A,-42,CX,738,OPEX,PH,HORIZONTAL,0,34,0,920,0.12,0,0,0,0.36
2024,Nov,Limpe Sur A,-42,CX,770,OPEX,PH,HORIZONTAL,5,0,10,0,9.72,0,0.07,0.18,43.68
2024,Nov,Limpe Sur A,-42,TJ,722,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Nov,Limpe Sur A,-42,TJ,738,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Nov,Limpe Sur A,-42,TJ,770,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Nov,Limpe Sur A,-43,BP,758N,CAPEX,DPH,HORIZONTAL,0,8,0,279,0,0,0,0,0
2024,Nov,Limpe Sur A,-43,BP,758S,CAPEX,DPH,HORIZONTAL,0,33,0,"1,112",0,0,0,0,0
2024,Nov,Limpe Sur A,-43,CA,758,CAPEX,DPH,HORIZONTAL,0,8,0,271,0,0,0,0,0
2024,Nov,Limpe Sur A,-43,CH_RELL,782,CAPEX,PV,VERTICAL,0,3,0,28,0,0,0,0,0
2024,Nov,Limpe Sur A,-43,CH_V,802,CAPEX,PV,VERTICAL,0,6,0,70,0,0,0,0,0
2024,Nov,Limpe Sur A,-43,CX,754,OPEX,PH,HORIZONTAL,0,19,0,627,0,0,0,0,0
2024,Nov,Limpe Sur A,-43,CX,766,CAPEX,DPH,HORIZONTAL,0,16,0,545,0,0,0,0,0
2024,Nov,Limpe Sur A,-43,CX,770,OPEX,PH,HORIZONTAL,0,25,0,834,0,0,0,0,0.01
2024,Nov,Limpe Sur A,-43,CX,782,CAPEX,DPH,VERTICAL,0,5,0,173,0,0,0,0,0
2024,Nov,Limpe Sur A,-43,CX_PV,758,CAPEX,DPH,HORIZONTAL,0,34,0,"1,140",0,0,0,0,0
2024,Nov,Limpe Sur A,-44,RP,758,CAPEX,DPH,HORIZONTAL,0,74,0,"2,856",0,0,0,0,0
2024,Nov,Limpe Sur B,-21,TJ,738,OPEX,PV,VERTICAL,0,0,501,0,9.04,0,0.2,0.25,6.18
2024,Nov,Limpe Sur C,-27,TJ,758,OPEX,PV,VERTICAL,0,0,341,341,6.56,0,0.27,0.08,6.45
2024,Nov,Limpe Sur C,-27,TJ,762,OPEX,PV,VERTICAL,0,0,361,361,5.51,0,0.29,0.09,7.27
2024,Nov,Limpe Sur C,-28,TJ,766,OPEX,PV,VERTICAL,0,0,353,353,6.31,0,0.2,0.11,7.72
2024,Nov,Limpe Sur C,-28,TJ,770,OPEX,PV,VERTICAL,0,0,377,377,6.44,0.01,0.25,0.11,10.09
2024,Nov,Limpe Sur C,-28,TJ,774,OPEX,PV,VERTICAL,0,0,413,413,6.66,0.01,0.27,0.11,10.47
2024,Nov,Limpe Sur C,-30,TJ,830,OPEX,PV,VERTICAL,0,0,659,659,6.48,0,0.2,0.12,13.15
2024,Nov,Limpe Sur C,-30,TJ,834,OPEX,PV,VERTICAL,0,0,821,821,6.27,0,0.14,0.12,11.98
2024,Nov,Limpe Sur C,-30,TJ,838,OPEX,PV,VERTICAL,0,0,926,926,6.06,0,0.13,0.11,10.91
2024,Nov,Limpe Sur C,-30,TJ,842,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Nov,Limpe Sur C,-32,TJ,794,OPEX,PV,VERTICAL,0,0,"1,004",0,6.84,0,0.52,0.19,13.39
2024,Nov,Limpe Sur C,-32,TJ,798,OPEX,PV,VERTICAL,0,0,955,0,7.31,0,0.44,0.21,13.15
2024,Dic,Limpe Sur A,-36i,CX,750,OPEX,PH,HORIZONTAL,4,2,205,87,8.85,0.02,0.06,0.25,22.4
2024,Dic,Limpe Sur A,-36i,CX,766,OPEX,PH,HORIZONTAL,10,3,470,114,10.57,0.03,0.07,0.37,26.52
2024,Dic,Limpe Sur A,-37,CX,750,OPEX,PH,HORIZONTAL,5,3,8,83,2.62,0.01,0.02,0.05,7.29
2024,Dic,Limpe Sur A,-37,CX,766,OPEX,PH,HORIZONTAL,6,7,4,64,3.18,0.01,0.03,0.11,10.76
2024,Dic,Limpe Sur A,-37,TJ,750,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Dic,Limpe Sur A,-37,TJ,754,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Dic,Limpe Sur A,-37,TJ,766,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Dic,Limpe Sur A,-38,CX,734,OPEX,PH,HORIZONTAL,3,2,147,99,6.93,0.03,0.05,0.14,29.15
2024,Dic,Limpe Sur A,-38,CX,750,OPEX,PH,HORIZONTAL,2,6,18,87,2.37,0,0.02,0.08,10.68
2024,Dic,Limpe Sur A,-38,CX,766,OPEX,PH,HORIZONTAL,2,11,3,76,1.91,0,0.01,0.09,7.55
2024,Dic,Limpe Sur A,-38,TJ,750,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Dic,Limpe Sur A,-38,TJ,766,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Dic,Limpe Sur A,-39,TJ,734,OPEX,PV,VERTICAL,0,0,"1,134",0,8.42,0.04,0.06,0.19,39.01
2024,Dic,Limpe Sur A,-39,TJ,766,OPEX,PV,VERTICAL,0,0,"1,957",0,8.78,0.05,0.07,0.41,37.71
2024,Dic,Limpe Sur A,-39,TJ,782,OPEX,PV,VERTICAL,0,0,585,0,7.73,0.03,0.06,0.25,28.72
2024,Dic,Limpe Sur A,-40,CX,762,OPEX,PH,HORIZONTAL,2,9,2,169,2.48,0.02,0.03,0.11,13.86
2024,Dic,Limpe Sur A,-40,TJ,734,OPEX,PV,VERTICAL,0,0,"1,439",0,8.3,0.03,0.07,0.22,38.97
2024,Dic,Limpe Sur A,-40,TJ,750,OPEX,PV,VERTICAL,0,0,"1,434",0,7.85,0.03,0.06,0.25,40.12
2024,Dic,Limpe Sur A,-40,TJ,762,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Dic,Limpe Sur A,-40,TJ,766,OPEX,PV,VERTICAL,0,0,"1,670",0,7.28,0.05,0.07,0.29,43.54
2024,Dic,Limpe Sur A,-41,CX,730,OPEX,PH,HORIZONTAL,2,9,0,128,0.23,0,0,0,0.97
2024,Dic,Limpe Sur A,-41,CX,746,OPEX,PH,HORIZONTAL,0,7,0,102,0.66,0,0,0.01,2.68
2024,Dic,Limpe Sur A,-41,CX,762,OPEX,PH,HORIZONTAL,2,8,1,116,2.44,0.01,0.02,0.06,10.6
2024,Dic,Limpe Sur A,-41,TJ,730,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Dic,Limpe Sur A,-41,TJ,734,OPEX,PV,VERTICAL,0,0,"1,828",0,10.92,0.02,0.07,0.17,42.16
2024,Dic,Limpe Sur A,-41,TJ,750,OPEX,PV,VERTICAL,0,0,"1,613",0,7.31,0.03,0.07,0.25,44.04
2024,Dic,Limpe Sur A,-41,TJ,762,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Dic,Limpe Sur A,-41i,CX,722,OPEX,PH,HORIZONTAL,2,0,120,0,11.09,0,0.07,0.17,39.33
2024,Dic,Limpe Sur A,-43,BP,758S,CAPEX,DPH,HORIZONTAL,0,19,0,653,0,0,0,0,0
2024,Dic,Limpe Sur A,-43,CH_RELL,782,CAPEX,PV,VERTICAL,0,12,0,133,0,0,0,0,0
2024,Dic,Limpe Sur A,-43,CH_SERV,706,CAPEX,PV,VERTICAL,0,13,0,150,0,0,0,0,0
2024,Dic,Limpe Sur A,-43,CH_V,802,CAPEX,PV,VERTICAL,0,8,0,91,0,0,0,0,0
2024,Dic,Limpe Sur A,-43,CX,702,CAPEX,DPH,VERTICAL,0,5,0,154,0,0,0,0,0
2024,Dic,Limpe Sur A,-43,CX,706,CAPEX,DPH,VERTICAL,0,5,0,155,0,0,0,0,0
2024,Dic,Limpe Sur A,-43,CX,706,OPEX,PH,HORIZONTAL,0,29,0,988,0.67,0,0.01,0.01,1.75
2024,Dic,Limpe Sur A,-43,CX,722,OPEX,PH,HORIZONTAL,4,31,15,883,0.19,0,0,0,0.55
2024,Dic,Limpe Sur A,-43,CX,738,OPEX,PH,HORIZONTAL,0,36,0,971,0.39,0,0.01,0.01,0.94
2024,Dic,Limpe Sur A,-43,CX,754,OPEX,PH,HORIZONTAL,2,17,1,365,0.51,0,0,0.01,1.23
2024,Dic,Limpe Sur A,-43,CX,766,OPEX,PH,HORIZONTAL,3,7,5,49,1.84,0,0.01,0.02,4.35
2024,Dic,Limpe Sur A,-43,CX,770,OPEX,PH,HORIZONTAL,0,11,0,118,0.98,0,0.01,0.01,2.3
2024,Dic,Limpe Sur A,-43,TJ,722,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Dic,Limpe Sur A,-43,TJ,738,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Dic,Limpe Sur A,-43,TJ,754,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Dic,Limpe Sur A,-43,TJ,766,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Dic,Limpe Sur A,-43,TJ,770,OPEX,PV,VERTICAL,0,0,"1,546",0,9.81,0,0.06,0.15,25.54
2024,Dic,Limpe Sur A,-44,CA,758,CAPEX,DPH,HORIZONTAL,0,1,0,32,0,0,0,0,0
2024,Dic,Limpe Sur A,-44,RP,758,CAPEX,DPH,HORIZONTAL,0,67,0,"2,610",0,0,0,0,0
2024,Dic,Limpe Sur A,-45,RP,758,CAPEX,DPH,HORIZONTAL,0,9,0,345,0,0,0,0,0
2024,Dic,Limpe Sur C,-27,TJ,766,OPEX,PV,VERTICAL,0,0,370,370,5.8,0,0.3,0.09,7.78
2024,Dic,Limpe Sur C,-27,TJ,770,OPEX,PV,VERTICAL,0,0,380,380,5.89,0.01,0.4,0.1,8.93
2024,Dic,Limpe Sur C,-27,TJ,774,OPEX,PV,VERTICAL,0,0,415,415,6.32,0,0.28,0.08,10.12
2024,Dic,Limpe Sur C,-30,TJ,814,OPEX,PV,VERTICAL,0,0,550,550,6.48,0,0.2,0.11,12.22
2024,Dic,Limpe Sur C,-30,TJ,818,OPEX,PV,VERTICAL,0,0,654,654,6.15,0,0.2,0.1,12.34
2024,Dic,Limpe Sur C,-30,TJ,822,OPEX,PV,VERTICAL,0,0,666,666,6.1,0,0.2,0.1,12.18
2024,Dic,Limpe Sur C,-30,TJ,826,OPEX,PV,VERTICAL,0,0,716,0,6.82,0,0.21,0.14,13.38
2024,Dic,Limpe Sur C,-30,TJ,830,OPEX,PV,VERTICAL,0,0,73,73,6.48,0,0.2,0.12,13.15
2025,Ene,Limpe Sur A,-37,TJ,766,OPEX,PV,VERTICAL,0,0,"2,349",0,11.76,0.03,0.08,0.38,31.97
2025,Ene,Limpe Sur A,-38,CX,762,OPEX,PH,HORIZONTAL,2,12,0,159,1.28,0,0.01,0.06,5
2025,Ene,Limpe Sur A,-38,TJ,750,OPEX,PV,VERTICAL,0,0,"1,296",0,9.74,0.02,0.06,0.24,35.11
2025,Ene,Limpe Sur A,-38,TJ,762,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2025,Ene,Limpe Sur A,-38,TJ,766,OPEX,PV,VERTICAL,0,0,"2,238",0,9.7,0.03,0.07,0.42,33.3
2025,Ene,Limpe Sur A,-38,TJ,782,OPEX,PV,VERTICAL,0,0,844,0,7.95,0.06,0.07,0.37,32.27
2025,Ene,Limpe Sur A,-39,CX,730,OPEX,PH,HORIZONTAL,5,6,244,218,4.55,0.02,0.04,0.1,25.98
2025,Ene,Limpe Sur A,-39,CX,746,OPEX,PH,HORIZONTAL,5,5,85,167,2.78,0,0.02,0.09,14.34
2025,Ene,Limpe Sur A,-39,CX,762,OPEX,PH,HORIZONTAL,2,11,29,170,2.3,0,0.02,0.06,10.33
2025,Ene,Limpe Sur A,-39,CX,778,OPEX,PH,HORIZONTAL,2,13,5,168,1.81,0.01,0.02,0.06,7.96
2025,Ene,Limpe Sur A,-39,TJ,750,OPEX,PV,VERTICAL,0,0,"1,243",0,8,0.03,0.07,0.3,40.19
2025,Ene,Limpe Sur A,-39,TJ,762,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2025,Ene,Limpe Sur A,-39,TJ,778,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2025,Ene,Limpe Sur A,-39,TJ,782,OPEX,PV,VERTICAL,0,0,"1,137",0,7.73,0.03,0.06,0.25,28.72
2025,Ene,Limpe Sur A,-40,CX,730,OPEX,PH,HORIZONTAL,5,7,40,166,1.9,0,0.01,0.04,8.23
2025,Ene,Limpe Sur A,-40,CX,746,OPEX,PH,HORIZONTAL,0,12,0,241,2.64,0.01,0.02,0.08,12.71
2025,Ene,Limpe Sur A,-40,TJ,730,OPEX,PV,VERTICAL,0,0,184,0,8.23,0.03,0.07,0.18,40.57
2025,Ene,Limpe Sur A,-40,TJ,746,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2025,Ene,Limpe Sur A,-41,CX,746,OPEX,PH,HORIZONTAL,1,2,1,0,8.45,0,0.06,0.2,32.93
2025,Ene,Limpe Sur A,-41,TJ,730,OPEX,PV,VERTICAL,0,0,"1,786",0,10.13,0.02,0.07,0.16,41.98
2025,Ene,Limpe Sur A,-41,TJ,746,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2025,Ene,Limpe Sur A,-44,BP,758N,CAPEX,DPH,HORIZONTAL,0,8,0,283,0,0,0,0,0
2025,Ene,Limpe Sur A,-44,BP,758S,CAPEX,DPH,HORIZONTAL,0,43,0,"1,465",0,0,0,0,0
2025,Ene,Limpe Sur A,-44,CA,758,CAPEX,DPH,HORIZONTAL,0,7,0,238,0,0,0,0,0
2025,Ene,Limpe Sur A,-44,CH_RELL,782,CAPEX,PV,VERTICAL,0,11,0,122,0,0,0,0,0
2025,Ene,Limpe Sur A,-44,CH_V,802,CAPEX,PV,VERTICAL,0,15,0,162,0,0,0,0,0
2025,Ene,Limpe Sur A,-44,CX,754,OPEX,PH,HORIZONTAL,0,29,0,977,0.01,0,0,0,0.02
2025,Ene,Limpe Sur A,-44,CX,766,CAPEX,DPH,HORIZONTAL,0,15,0,507,0,0,0,0,0
2025,Ene,Limpe Sur A,-44,CX,766,OPEX,PH,HORIZONTAL,0,35,0,911,0.2,0,0,0,0.4
